LESTE,NORTE,CMA
576720,6849440,15.0109090805054
576720,6853000,2.48123216629028
576720,6856560,-16.3573131561279
576720,6860120,-21.360258102417
576720,6863680,-11.6514511108398
576720,6867240,-2.47567629814148
576720,6870800,-2.80661368370056
576720,6874360,-6.8748083114624
576720,6877920,-8.15136241912842
576720,6881480,-8.32584762573242
576720,6885040,-9.54620265960693
576720,6888600,-11.2397937774658
576720,6892160,-11.8426055908203
576720,6895720,-10.7682809829712
576720,6899280,-7.44937086105347
576720,6902840,-4.03791856765747
576720,6906400,-5.03059530258179
576720,6909960,-9.77840805053711
576720,6913520,-15.2209405899048
576720,6917080,-20.9026031494141
576720,6920640,-28.9977855682373
576720,6924200,-33.3861083984375
576720,6927760,-25.0732173919678
576720,6931320,-9.35831356048584
576720,6934880,4.90461921691895
576720,6938440,17.0038261413574
576720,6942000,26.9334335327148
576720,6945560,27.9842891693115
576720,6949120,15.1822147369385
576720,6952680,-3.53067874908447
576720,6956240,-15.6722288131714
576720,6959800,-18.2061042785645
576720,6963360,-14.6029796600342
576720,6966920,-7.00682926177979
576720,6970480,4.08317995071411
576720,6974040,16.7662239074707
576720,6977600,27.2343997955322
576720,6981160,32.9682312011719
576720,6984720,34.0734558105469
576720,6988280,36.9175834655762
576720,6991840,46.2786827087402
576720,6995400,50.7397499084473
576720,6998960,47.933235168457
576720,7002520,52.7186584472656
576720,7006080,59.8978576660156
576720,7009640,53.9101791381836
576720,7013200,49.4917259216309
576720,7016760,48.6962776184082
576720,7020320,36.2292938232422
576720,7023880,15.5807580947876
576720,7027440,-5.53979349136353
576720,7031000,-24.3406944274902
576720,7034560,-35.5273818969727
576720,7038120,-34.7177200317383
576720,7041680,-25.4155807495117
576720,7045240,-21.3629417419434
576720,7048800,-31.9993057250977
576720,7052360,-50.9058532714844
576720,7055920,-67.584602355957
576720,7059480,-80.7926254272461
576720,7063040,-94.0744323730469
576720,7066600,-107.614379882813
576720,7070160,-118.69278717041
576720,7073720,-124.867889404297
576720,7077280,-124.761528015137
576720,7080840,-116.866668701172
576720,7084400,-99.1641540527344
576720,7087960,-71.6680374145508
576720,7091520,-38.2903900146484
576720,7095080,-5.04634237289429
576720,7098640,25.4803009033203
576720,7102200,51.0823974609375
576720,7105760,68.8800888061523
576720,7109320,68.8810806274414
580280,6742640,-14.7572546005249
580280,6746200,-12.1735858917236
580280,6749760,-7.98361015319824
580280,6753320,-4.51647424697876
580280,6756880,-3.33841419219971
580280,6760440,-5.22235631942749
580280,6764000,-10.2563495635986
580280,6767560,-16.27099609375
580280,6771120,-20.4498767852783
580280,6774680,-22.1478595733643
580280,6778240,-22.1627254486084
580280,6781800,-21.0738906860352
580280,6785360,-18.9937114715576
580280,6788920,-15.5881929397583
580280,6792480,-10.6136665344238
580280,6796040,-4.69276142120361
580280,6799600,1.14359974861145
580280,6803160,6.70262956619263
580280,6806720,11.7766036987305
580280,6810280,16.3400115966797
580280,6813840,19.8985080718994
580280,6817400,20.4805736541748
580280,6820960,19.0698566436768
580280,6824520,18.9641761779785
580280,6828080,20.4340419769287
580280,6831640,20.0174789428711
580280,6835200,14.5847463607788
580280,6838760,9.87754535675049
580280,6842320,15.3271789550781
580280,6845880,27.811824798584
580280,6849440,27.8669471740723
580280,6853000,8.2761173248291
580280,6856560,-14.6115207672119
580280,6860120,-19.8663635253906
580280,6863680,-7.75752592086792
580280,6867240,3.12510704994202
580280,6870800,2.94847726821899
580280,6874360,-1.14544892311096
580280,6877920,-2.17703700065613
580280,6881480,-1.49416041374207
580280,6885040,-1.48430216312408
580280,6888600,-2.64980053901672
580280,6892160,-4.79086399078369
580280,6895720,-6.4638352394104
580280,6899280,-4.94523906707764
580280,6902840,-2.0516357421875
580280,6906400,-2.65505981445313
580280,6909960,-8.45229530334473
580280,6913520,-15.827241897583
580280,6917080,-18.5804424285889
580280,6920640,-22.6501369476318
580280,6924200,-30.793550491333
580280,6927760,-34.2515907287598
580280,6931320,-32.7009620666504
580280,6934880,-27.1459503173828
580280,6938440,-10.6587867736816
580280,6942000,13.583794593811
580280,6945560,30.5342845916748
580280,6949120,27.2912197113037
580280,6952680,9.45868015289307
580280,6956240,-6.43361663818359
580280,6959800,-13.687328338623
580280,6963360,-14.6787357330322
580280,6966920,-11.0807437896729
580280,6970480,-4.3323073387146
580280,6974040,3.32910680770874
580280,6977600,10.8794898986816
580280,6981160,17.4925403594971
580280,6984720,22.2803192138672
580280,6988280,28.6330718994141
580280,6991840,37.7501525878906
580280,6995400,41.7770767211914
580280,6998960,41.2753524780273
580280,7002520,48.0521545410156
580280,7006080,56.6847801208496
580280,7009640,56.8386116027832
580280,7013200,57.0742416381836
580280,7016760,56.1920204162598
580280,7020320,44.2032203674316
580280,7023880,29.9697589874268
580280,7027440,18.0599575042725
580280,7031000,3.61266541481018
580280,7034560,-9.77729892730713
580280,7038120,-15.6787281036377
580280,7041680,-17.9572162628174
580280,7045240,-26.4489288330078
580280,7048800,-43.9986534118652
580280,7052360,-62.1912384033203
580280,7055920,-73.7955169677734
580280,7059480,-80.6784591674805
580280,7063040,-88.0975875854492
580280,7066600,-97.4845275878906
580280,7070160,-106.369049072266
580280,7073720,-112.111877441406
580280,7077280,-113.305572509766
580280,7080840,-108.440559387207
580280,7084400,-95.1253356933594
580280,7087960,-71.9915390014648
580280,7091520,-41.9294624328613
580280,7095080,-10.1508522033691
580280,7098640,20.0211505889893
580280,7102200,47.1176300048828
580280,7105760,68.453125
583840,6742640,-11.2263650894165
583840,6746200,-5.15304040908813
583840,6749760,0.477875649929047
583840,6753320,2.77101516723633
583840,6756880,0.847930550575256
583840,6760440,-4.2080397605896
583840,6764000,-10.5914783477783
583840,6767560,-16.4748554229736
583840,6771120,-20.7615776062012
583840,6774680,-23.8092784881592
583840,6778240,-26.27419090271
583840,6781800,-27.8982620239258
583840,6785360,-28.093334197998
583840,6788920,-25.7305889129639
583840,6792480,-20.6183261871338
583840,6796040,-14.7511396408081
583840,6799600,-9.21732234954834
583840,6803160,-2.80770015716553
583840,6806720,5.505051612854
583840,6810280,14.9753179550171
583840,6813840,25.2376232147217
583840,6817400,33.2943267822266
583840,6820960,36.6442413330078
583840,6824520,37.5994453430176
583840,6828080,38.3084869384766
583840,6831640,36.860897064209
583840,6835200,30.6138515472412
583840,6838760,25.3957595825195
583840,6842320,29.1574687957764
583840,6845880,33.6421813964844
583840,6849440,23.053129196167
583840,6853000,-1.41260886192322
583840,6856560,-21.0507202148438
583840,6860120,-20.0462532043457
583840,6863680,-4.36056184768677
583840,6867240,7.4432897567749
583840,6870800,8.30478572845459
583840,6874360,4.9046630859375
583840,6877920,3.19679284095764
583840,6881480,3.95070314407349
583840,6885040,5.78670644760132
583840,6888600,5.83537340164185
583840,6892160,1.17911875247955
583840,6895720,-3.80519485473633
583840,6899280,-4.01072025299072
583840,6902840,-1.08598756790161
583840,6906400,-0.160878911614418
583840,6909960,-5.06430530548096
583840,6913520,-11.0930976867676
583840,6917080,-12.6073026657104
583840,6920640,-14.8507766723633
583840,6924200,-20.5905208587646
583840,6927760,-24.8953323364258
583840,6931320,-29.1817817687988
583840,6934880,-33.2770309448242
583840,6938440,-24.7733497619629
583840,6942000,-0.749220848083496
583840,6945560,21.2250957489014
583840,6949120,25.5610904693604
583840,6952680,15.5906991958618
583840,6956240,4.09758567810059
583840,6959800,-1.82438862323761
583840,6963360,-2.99067687988281
583840,6966920,-0.0819820091128349
583840,6970480,5.85280704498291
583840,6974040,10.789363861084
583840,6977600,13.6984481811523
583840,6981160,16.7563343048096
583840,6984720,21.0775012969971
583840,6988280,25.8330039978027
583840,6991840,30.8835201263428
583840,6995400,34.4816093444824
583840,6998960,35.4223518371582
583840,7002520,42.7596969604492
583840,7006080,52.645809173584
583840,7009640,56.5159912109375
583840,7013200,53.6081886291504
583840,7016760,42.458797454834
583840,7020320,29.4187030792236
583840,7023880,26.8877105712891
583840,7027440,33.4411849975586
583840,7031000,37.4195251464844
583840,7034560,35.7895545959473
583840,7038120,29.6007690429688
583840,7041680,16.7779865264893
583840,7045240,-6.22108221054077
583840,7048800,-33.8325805664063
583840,7052360,-55.749942779541
583840,7055920,-67.8949661254883
583840,7059480,-74.2408828735352
583840,7063040,-80.3241958618164
583840,7066600,-87.9178314208984
583840,7070160,-95.1802139282227
583840,7073720,-99.9023742675781
583840,7077280,-100.888488769531
583840,7080840,-96.4714279174805
583840,7084400,-84.6631546020508
583840,7087960,-64.8902053833008
583840,7091520,-39.4232978820801
583840,7095080,-11.5403394699097
583840,7098640,15.7738103866577
583840,7102200,41.8285636901855
583840,7105760,65.101318359375
587400,6742640,-2.92370247840881
587400,6746200,3.34362983703613
587400,6749760,8.09704113006592
587400,6753320,7.80869674682617
587400,6756880,2.41516780853271
587400,6760440,-5.27616500854492
587400,6764000,-12.0051612854004
587400,6767560,-16.6906223297119
587400,6771120,-20.4502010345459
587400,6774680,-24.5354557037354
587400,6778240,-29.0749969482422
587400,6781800,-33.4101486206055
587400,6785360,-36.4611892700195
587400,6788920,-36.082218170166
587400,6792480,-31.5144462585449
587400,6796040,-26.5230255126953
587400,6799600,-22.6615161895752
587400,6803160,-16.6888275146484
587400,6806720,-8.19697093963623
587400,6810280,1.23981297016144
587400,6813840,12.3767948150635
587400,6817400,23.2266902923584
587400,6820960,30.8160743713379
587400,6824520,36.7064437866211
587400,6828080,43.1246109008789
587400,6831640,46.5512924194336
587400,6835200,42.9204063415527
587400,6838760,38.1783103942871
587400,6842320,39.0390357971191
587400,6845880,36.9267501831055
587400,6849440,20.0703086853027
587400,6853000,-4.10041952133179
587400,6856560,-17.0003700256348
587400,6860120,-9.70613861083984
587400,6863680,6.44037914276123
587400,6867240,14.7206373214722
587400,6870800,13.6640777587891
587400,6874360,11.2070589065552
587400,6877920,9.36453151702881
587400,6881480,8.9696683883667
587400,6885040,12.3629245758057
587400,6888600,11.4767026901245
587400,6892160,0.630260229110718
587400,6895720,-9.03063678741455
587400,6899280,-8.47543239593506
587400,6902840,-0.861189484596252
587400,6906400,4.83912801742554
587400,6909960,3.22924995422363
587400,6913520,-3.62012267112732
587400,6917080,-9.53724956512451
587400,6920640,-15.2316675186157
587400,6924200,-18.5590801239014
587400,6927760,-17.7367515563965
587400,6931320,-21.6203689575195
587400,6934880,-30.244499206543
587400,6938440,-28.9198780059814
587400,6942000,-10.2068758010864
587400,6945560,12.4444990158081
587400,6949120,23.8664054870605
587400,6952680,22.5223846435547
587400,6956240,17.4551200866699
587400,6959800,14.6724081039429
587400,6963360,14.4779558181763
587400,6966920,18.6274356842041
587400,6970480,26.3734378814697
587400,6974040,31.6412906646729
587400,6977600,33.5637397766113
587400,6981160,36.164005279541
587400,6984720,38.9324226379395
587400,6988280,39.8560523986816
587400,6991840,40.8344841003418
587400,6995400,42.3926658630371
587400,6998960,42.541332244873
587400,7002520,44.8248176574707
587400,7006080,51.2287445068359
587400,7009640,53.6587371826172
587400,7013200,44.8205642700195
587400,7016760,25.5939350128174
587400,7020320,14.3732891082764
587400,7023880,21.72265625
587400,7027440,40.1167411804199
587400,7031000,63.9050979614258
587400,7034560,81.6718215942383
587400,7038120,81.2689590454102
587400,7041680,60.8538436889648
587400,7045240,27.2967891693115
587400,7048800,-7.93991947174072
587400,7052360,-34.7238693237305
587400,7055920,-50.7293281555176
587400,7059480,-60.3360290527344
587400,7063040,-68.5228881835938
587400,7066600,-76.9193496704102
587400,7070160,-84.2744522094727
587400,7073720,-89.1494216918945
587400,7077280,-90.2534790039063
587400,7080840,-85.0893173217773
587400,7084400,-72.1893615722656
587400,7087960,-53.318977355957
587400,7091520,-31.3668212890625
587400,7095080,-8.25485134124756
587400,7098640,14.4861183166504
587400,7102200,36.997241973877
587400,7105760,59.4559898376465
590960,6742640,6.25344324111938
590960,6746200,10.1938428878784
590960,6749760,11.7341232299805
590960,6753320,8.24536609649658
590960,6756880,0.240812450647354
590960,6760440,-8.59328460693359
590960,6764000,-14.6206226348877
590960,6767560,-17.4467506408691
590960,6771120,-19.8905506134033
590960,6774680,-24.0551109313965
590960,6778240,-29.3803939819336
590960,6781800,-34.9956436157227
590960,6785360,-39.6937637329102
590960,6788920,-41.0026626586914
590960,6792480,-37.9429779052734
590960,6796040,-34.0664138793945
590960,6799600,-31.5606479644775
590960,6803160,-27.0765972137451
590960,6806720,-20.533842086792
590960,6810280,-14.5210409164429
590960,6813840,-7.58278274536133
590960,6817400,1.39204275608063
590960,6820960,8.17305469512939
590960,6824520,16.9111156463623
590960,6828080,34.082878112793
590960,6831640,52.2888603210449
590960,6835200,59.951904296875
590960,6838760,60.1120834350586
590960,6842320,61.0718078613281
590960,6845880,57.1716690063477
590960,6849440,40.6318511962891
590960,6853000,19.0401020050049
590960,6856560,9.38976287841797
590960,6860120,15.0354633331299
590960,6863680,22.863842010498
590960,6867240,22.6079006195068
590960,6870800,18.8262424468994
590960,6874360,16.7704639434814
590960,6877920,13.371693611145
590960,6881480,11.6943016052246
590960,6885040,15.557107925415
590960,6888600,12.7218408584595
590960,6892160,-3.67399024963379
590960,6895720,-18.9240856170654
590960,6899280,-18.6580486297607
590960,6902840,-6.89141654968262
590960,6906400,4.91156196594238
590960,6909960,10.232439994812
590960,6913520,6.22865390777588
590960,6917080,-3.69969701766968
590960,6920640,-13.7202606201172
590960,6924200,-18.7054767608643
590960,6927760,-17.8305854797363
590960,6931320,-21.9037094116211
590960,6934880,-32.6692962646484
590960,6938440,-33.5571174621582
590960,6942000,-17.6115570068359
590960,6945560,4.81428623199463
590960,6949120,20.259147644043
590960,6952680,25.3089027404785
590960,6956240,27.0609970092773
590960,6959800,28.6403942108154
590960,6963360,30.3815460205078
590960,6966920,35.8681221008301
590960,6970480,44.3459358215332
590960,6974040,49.2686882019043
590960,6977600,50.3728332519531
590960,6981160,53.5984916687012
590960,6984720,57.8701782226563
590960,6988280,58.8756446838379
590960,6991840,59.6659927368164
590960,6995400,63.0077857971191
590960,6998960,63.4438095092773
590960,7002520,59.5824584960938
590960,7006080,58.8648338317871
590960,7009640,58.0255966186523
590960,7013200,46.6197242736816
590960,7016760,29.9909172058105
590960,7020320,23.2125568389893
590960,7023880,26.2541484832764
590960,7027440,41.1189651489258
590960,7031000,72.711669921875
590960,7034560,105.6162109375
590960,7038120,113.668716430664
590960,7041680,92.0130767822266
590960,7045240,55.2162551879883
590960,7048800,17.2817935943604
590960,7052360,-12.7043209075928
590960,7055920,-32.291431427002
590960,7059480,-44.9790878295898
590960,7063040,-55.0808219909668
590960,7066600,-64.3016586303711
590960,7070160,-72.6849365234375
590960,7073720,-79.932373046875
590960,7077280,-83.5626373291016
590960,7080840,-78.536491394043
590960,7084400,-63.1519355773926
590960,7087960,-42.0316467285156
590960,7091520,-20.3171329498291
590960,7095080,-0.279339134693146
590960,7098640,17.6106090545654
590960,7102200,34.5528030395508
590960,7105760,53.0518569946289
594520,6742640,11.8666353225708
594520,6746200,12.7296733856201
594520,6749760,10.223671913147
594520,6753320,3.86262679100037
594520,6756880,-5.39740896224976
594520,6760440,-14.3537950515747
594520,6764000,-19.4703922271729
594520,6767560,-20.7328796386719
594520,6771120,-21.6370868682861
594520,6774680,-24.8867034912109
594520,6778240,-29.7670593261719
594520,6781800,-34.6508407592773
594520,6785360,-38.9799919128418
594520,6788920,-41.1668434143066
594520,6792480,-40.236873626709
594520,6796040,-38.6063537597656
594520,6799600,-37.9700355529785
594520,6803160,-35.5148315429688
594520,6806720,-30.3592205047607
594520,6810280,-26.5877265930176
594520,6813840,-23.212797164917
594520,6817400,-17.9047431945801
594520,6820960,-14.5110130310059
594520,6824520,-6.98623895645142
594520,6828080,15.032657623291
594520,6831640,42.9444122314453
594520,6835200,61.3488616943359
594520,6838760,68.1047668457031
594520,6842320,72.2314682006836
594520,6845880,72.7812347412109
594520,6849440,64.6732482910156
594520,6853000,48.7632255554199
594520,6856560,35.9828147888184
594520,6860120,31.6432209014893
594520,6863680,28.5770225524902
594520,6867240,22.5460166931152
594520,6870800,18.6550731658936
594520,6874360,16.9514122009277
594520,6877920,12.1791048049927
594520,6881480,9.56303691864014
594520,6885040,13.6624660491943
594520,6888600,11.3263721466064
594520,6892160,-5.36933517456055
594520,6895720,-23.1660976409912
594520,6899280,-26.0147380828857
594520,6902840,-15.2008562088013
594520,6906400,-0.258150935173035
594520,6909960,12.8913440704346
594520,6913520,18.000602722168
594520,6917080,11.5879850387573
594520,6920640,0.790671586990356
594520,6924200,-7.50062847137451
594520,6927760,-11.6822538375854
594520,6931320,-18.8338298797607
594520,6934880,-30.0429821014404
594520,6938440,-33.8175239562988
594520,6942000,-24.9281311035156
594520,6945560,-9.24250888824463
594520,6949120,4.77629995346069
594520,6952680,14.4172391891479
594520,6956240,23.8780059814453
594520,6959800,32.2272148132324
594520,6963360,36.5504264831543
594520,6966920,40.8894119262695
594520,6970480,47.9223976135254
594520,6974040,51.6051940917969
594520,6977600,49.7789001464844
594520,6981160,50.3821449279785
594520,6984720,56.180721282959
594520,6988280,62.7308044433594
594520,6991840,69.2241897583008
594520,6995400,77.6152572631836
594520,6998960,80.569465637207
594520,7002520,75.1019439697266
594520,7006080,70.8340911865234
594520,7009640,69.8220062255859
594520,7013200,63.8853416442871
594520,7016760,54.9934539794922
594520,7020320,48.938591003418
594520,7023880,42.5354995727539
594520,7027440,43.9892158508301
594520,7031000,69.3919982910156
594520,7034560,103.58129119873
594520,7038120,115.195304870605
594520,7041680,98.715087890625
594520,7045240,67.5688018798828
594520,7048800,33.757740020752
594520,7052360,5.00450277328491
594520,7055920,-15.7286596298218
594520,7059480,-30.0429592132568
594520,7063040,-40.8922080993652
594520,7066600,-50.2751693725586
594520,7070160,-60.0249519348145
594520,7073720,-70.9936141967773
594520,7077280,-78.923698425293
594520,7080840,-75.6025848388672
594520,7084400,-58.212329864502
594520,7087960,-33.3550682067871
594520,7091520,-9.0274600982666
594520,7095080,10.7878198623657
594520,7098640,25.0386943817139
594520,7102200,35.8547515869141
594520,7105760,47.8947525024414
598080,6742640,12.8868474960327
598080,6746200,11.0126705169678
598080,6749760,4.44277811050415
598080,6753320,-4.83500242233276
598080,6756880,-14.8171052932739
598080,6760440,-23.510425567627
