LESTE,NORTE,CMA
278334,9090648,7.22138738632202
278334,9090774,7.20844507217407
278334,9090900,7.20251989364624
278334,9091026,7.23304843902588
278334,9091152,7.29730749130249
278334,9091278,7.3636360168457
278334,9091404,7.39458227157593
278334,9091530,7.39121246337891
278334,9091656,7.40999841690063
278334,9091782,7.48125171661377
278334,9091908,7.55004692077637
278334,9092034,7.57285690307617
278334,9092160,7.60603427886963
278334,9092286,7.72168016433716
278334,9092412,7.90524959564209
278334,9092538,8.09060955047607
278334,9092664,8.2463960647583
278334,9092790,8.405930519104
278334,9092916,8.57026100158691
278334,9093042,8.69594383239746
278334,9093168,8.81109619140625
278334,9093294,8.97037315368652
278334,9093420,9.18503284454346
278334,9093546,9.4199390411377
278334,9093672,9.61875057220459
278334,9093798,9.76920223236084
278334,9093924,9.90074920654297
278334,9094050,10.035231590271
278334,9094176,10.1540718078613
278334,9094302,10.2295207977295
278334,9094428,10.2872743606567
278334,9094554,10.3762674331665
278334,9094680,10.4908885955811
278334,9094806,10.6117877960205
278334,9094932,10.7765130996704
278334,9095058,11.0071039199829
278334,9095184,11.209831237793
278334,9095310,11.2841720581055
278334,9095436,11.1825170516968
278334,9095562,13.0959787368774
278334,9095688,17.5545845031738
278334,9095814,19.2100219726563
278334,9095940,18.9943046569824
278334,9096066,19.1188125610352
278334,9096192,19.2574234008789
278334,9096318,19.4167785644531
278334,9096444,19.6017322540283
278334,9096570,19.7841167449951
278334,9096696,19.9103298187256
278334,9096822,19.954517364502
278334,9096948,19.9368629455566
278334,9097074,19.8718738555908
278334,9097200,19.7406120300293
278334,9097326,19.5257415771484
278334,9097452,19.2375659942627
278334,9097578,18.915153503418
278334,9097704,18.5967750549316
278334,9097830,18.2741737365723
278334,9097956,17.883996963501
278334,9098082,17.3646430969238
278334,9098208,16.725227355957
278334,9098334,16.028039932251
278334,9098460,15.3290023803711
278334,9098586,14.6469097137451
278334,9098712,13.9706392288208
278334,9098838,13.2998285293579
278334,9098964,12.6457948684692
278334,9099090,11.9933433532715
278334,9099216,11.3406171798706
278334,9099342,10.7576761245728
278334,9099468,10.311203956604
278334,9099594,9.96045684814453
278334,9099720,9.59918785095215
278334,9099846,9.19883918762207
278334,9099972,8.82763957977295
278334,9100098,8.57227420806885
278334,9100224,8.44073963165283
278334,9100350,8.36196517944336
278334,9100476,8.25759029388428
278334,9100602,8.07505035400391
278334,9100728,7.82951784133911
278334,9100854,7.60425806045532
278334,9100980,7.52851009368896
278334,9101106,7.70726490020752
278334,9101232,8.06424999237061
278334,9101358,8.35434818267822
278334,9101484,8.47624015808105
278334,9101610,8.5232048034668
278334,9101736,8.58309364318848
278334,9101862,8.68249034881592
278334,9101988,8.82449913024902
278334,9102114,8.99964618682861
278334,9102240,9.1936674118042
278334,9102366,9.39569187164307
278334,9102492,9.60931873321533
278334,9102618,9.86129760742188
278334,9102744,10.1556854248047
278334,9102870,10.4532251358032
278334,9102996,10.7333402633667
278334,9103122,11.0023632049561
278334,9103248,11.2579536437988
278334,9103374,11.4951705932617
278334,9103500,11.7108478546143
278334,9103626,11.9063167572021
278334,9103752,12.1053447723389
278334,9103878,12.3221940994263
278334,9104004,12.5263366699219
278334,9104130,12.6790494918823
278334,9104256,12.769923210144
278334,9104382,12.8183784484863
278334,9104508,12.8414249420166
278334,9104634,12.8504991531372
278334,9104760,12.8531532287598
278334,9104886,12.8401889801025
278334,9105012,12.7982330322266
278334,9105138,12.7355308532715
278334,9105264,12.6630907058716
278334,9105390,12.5620985031128
278334,9105516,12.415885925293
278334,9105642,12.2581691741943
278334,9105768,12.1276817321777
278334,9105894,12.0088682174683
278334,9106020,11.8685417175293
278334,9106146,11.7122411727905
278334,9106272,11.5518779754639
278334,9106398,11.3719720840454
278334,9106524,11.1568355560303
278334,9106650,10.9217185974121
278334,9106776,10.7048091888428
278334,9106902,10.5199613571167
278334,9107028,10.340859413147
278334,9107154,10.1396970748901
278334,9107280,9.91896533966064
278334,9107406,9.68972301483154
278334,9107532,9.44242477416992
278334,9107658,9.15831565856934
278334,9107784,8.83617115020752
278334,9107910,8.48874282836914
278334,9108036,8.12952327728271
278334,9108162,7.77454519271851
278334,9108288,7.43523740768433
278334,9108414,7.10009384155273
278334,9108540,6.74628305435181
278334,9108666,6.37616395950317
278334,9108792,6.02076292037964
278334,9108918,5.70456314086914
278334,9109044,5.43052005767822
278334,9109170,5.21308422088623
278334,9109296,5.08721971511841
278334,9109422,5.05939292907715
278334,9109548,5.10890626907349
278334,9109674,5.23731517791748
278334,9109800,5.45896053314209
278334,9109926,5.77128887176514
278334,9110052,6.15613603591919
278334,9110178,6.58343696594238
278334,9110304,7.0019588470459
278334,9110430,7.35566139221191
278334,9110556,7.63020467758179
278334,9110682,7.89236116409302
278334,9110808,8.31438255310059
278334,9110934,9.08763313293457
278334,9111060,10.1387577056885
278334,9111186,11.094482421875
278334,9111312,11.7664670944214
278334,9111438,12.3396511077881
278334,9111564,13.0287380218506
278334,9111690,13.8291206359863
278334,9111816,14.6721496582031
278334,9111942,15.5989065170288
278334,9112068,16.5113983154297
278334,9112194,17.428279876709
278334,9112320,18.3478355407715
278334,9112446,19.2536544799805
278334,9112572,20.1507816314697
278334,9112698,21.031644821167
278334,9112824,21.9069766998291
278334,9112950,22.7994613647461
278334,9113076,23.712366104126
278334,9113202,24.6116542816162
278334,9113328,25.4493427276611
278334,9113454,26.2438716888428
278334,9113580,27.0486068725586
278334,9113706,27.8582439422607
278334,9113832,28.6455688476563
278334,9113958,29.41233253479
278334,9114084,30.141092300415
278334,9114210,30.7401809692383
278334,9114336,31.0893230438232
278334,9114462,31.2795524597168
278334,9114588,31.7410697937012
278334,9114714,32.7903709411621
278334,9114840,34.130729675293
278334,9114966,35.182544708252
278334,9115092,35.7328681945801
278334,9115218,36.0062026977539
278334,9115344,36.3448028564453
278334,9115470,36.8415489196777
278334,9115596,37.3323211669922
278334,9115722,37.7291946411133
278334,9115848,38.1333160400391
278334,9115974,38.6016960144043
278334,9116100,39.0533866882324
278334,9116226,39.4121360778809
278334,9116352,39.6668357849121
278334,9116478,39.8571853637695
278334,9116604,40.0442886352539
278334,9116730,40.2264518737793
278334,9116856,40.3502044677734
278334,9116982,40.4028511047363
278334,9117108,40.3922920227051
278334,9117234,40.2975845336914
278334,9117360,40.114315032959
278334,9117486,39.8663444519043
278334,9117612,39.5745124816895
278334,9117738,39.2668342590332
278334,9117864,38.9629974365234
278334,9117990,38.6609230041504
278334,9118116,38.3457489013672
278334,9118242,38.013729095459
278334,9118368,37.6628837585449
278334,9118494,37.2826843261719
278334,9118620,36.8099517822266
278334,9118746,36.057788848877
278334,9118872,34.8516120910645
278334,9118998,33.4472732543945
278334,9119124,32.5817909240723
278334,9119250,32.6574592590332
278334,9119376,33.1464653015137
278334,9119502,33.2767639160156
278334,9119628,32.9140586853027
278334,9119754,32.3123741149902
278334,9119880,31.6229667663574
278334,9120006,30.8473663330078
278334,9120132,29.9508819580078
278334,9120258,28.9991703033447
278334,9120384,28.1806468963623
278334,9120510,27.6474571228027
278334,9120636,27.3900184631348
278334,9120762,27.3306617736816
278334,9120888,27.490291595459
278334,9121014,28.0805912017822
278334,9121140,29.5220336914063
278334,9121266,31.1234226226807
278334,9121392,31.6757202148438
278334,9121518,31.8627681732178
278334,9121644,32.2342796325684
278334,9121770,32.6202583312988
278334,9121896,33.0043678283691
278334,9122022,33.4592971801758
278334,9122148,34.0507545471191
278334,9122274,34.7385368347168
278334,9122400,35.4389801025391
278334,9122526,36.1135787963867
278334,9122652,36.3137626647949
278334,9122778,35.4181022644043
278334,9122904,32.8070983886719
278334,9123030,26.2448024749756
278334,9123156,15.9337587356567
278460,9089136,9.78032112121582
278460,9089262,6.52579975128174
278460,9089388,8.84086036682129
278460,9089514,11.3170595169067
278460,9089640,11.4391489028931
278460,9089766,10.4474811553955
278460,9089892,10.2508001327515
278460,9090018,10.5793991088867
278460,9090144,10.7901124954224
278460,9090270,10.9805469512939
278460,9090396,11.1415328979492
278460,9090522,11.2542533874512
278460,9090648,11.3118104934692
278460,9090774,11.3347797393799
278460,9090900,11.3614444732666
278460,9091026,11.4248828887939
278460,9091152,11.527717590332
278460,9091278,11.6369981765747
278460,9091404,11.7088737487793
278460,9091530,11.7393798828125
278460,9091656,11.7879524230957
278460,9091782,11.8906288146973
278460,9091908,11.99049949646
278460,9092034,12.0421047210693
278460,9092160,12.1105937957764
278460,9092286,12.2774353027344
278460,9092412,12.5234508514404
278460,9092538,12.7711791992188
278460,9092664,12.9844989776611
278460,9092790,13.2056541442871
278460,9092916,13.4486751556396
278460,9093042,13.6695747375488
278460,9093168,13.8831233978271
278460,9093294,14.127402305603
278460,9093420,14.4181480407715
278460,9093546,14.7337865829468
278460,9093672,15.0202703475952
278460,9093798,15.2566299438477
278460,9093924,15.4687461853027
278460,9094050,15.6827220916748
278460,9094176,15.8787841796875
278460,9094302,16.0251083374023
278460,9094428,16.1534233093262
278460,9094554,16.322940826416
278460,9094680,16.5281066894531
278460,9094806,16.7433013916016
278460,9094932,16.9982738494873
278460,9095058,17.3086242675781
278460,9095184,17.5844287872314
278460,9095310,17.718563079834
278460,9095436,17.5003261566162
278460,9095562,19.7282733917236
278460,9095688,24.4023494720459
278460,9095814,26.4736785888672
278460,9095940,26.2574768066406
278460,9096066,26.43310546875
278460,9096192,26.6245784759521
278460,9096318,26.8368949890137
278460,9096444,27.0730037689209
278460,9096570,27.3039722442627
278460,9096696,27.4734516143799
278460,9096822,27.5509033203125
278460,9096948,27.5547714233398
278460,9097074,27.497501373291
278460,9097200,27.355224609375
278460,9097326,27.1086616516113
278460,9097452,26.769905090332
278460,9097578,26.3812713623047
278460,9097704,25.9882411956787
278460,9097830,25.5854988098145
278460,9097956,25.0999946594238
278460,9098082,24.4595966339111
278460,9098208,23.669750213623
278460,9098334,22.8001842498779
278460,9098460,21.9203567504883
278460,9098586,21.0569610595703
278460,9098712,20.1963348388672
278460,9098838,19.3375301361084
278460,9098964,18.5042419433594
278460,9099090,17.6859912872314
278460,9099216,16.8704776763916
278460,9099342,16.1325664520264
278460,9099468,15.5572824478149
278460,9099594,15.0872993469238
278460,9099720,14.5977020263672
278460,9099846,14.0683307647705
278460,9099972,13.5764007568359
278460,9100098,13.211109161377
278460,9100224,12.9778518676758
278460,9100350,12.8081274032593
278460,9100476,12.6235466003418
278460,9100602,12.3676481246948
278460,9100728,12.04762840271
278460,9100854,11.7400579452515
278460,9100980,11.5885782241821
278460,9101106,11.7422103881836
278460,9101232,12.1138143539429
278460,9101358,12.4289350509644
278460,9101484,12.573203086853
278460,9101610,12.6218881607056
278460,9101736,12.6709499359131
278460,9101862,12.7707033157349
278460,9101988,12.9349985122681
278460,9102114,13.1511154174805
278460,9102240,13.3924694061279
278460,9102366,13.6385612487793
278460,9102492,13.8968868255615
278460,9102618,14.2067317962646
278460,9102744,14.5769824981689
278460,9102870,14.9544906616211
278460,9102996,15.3051767349243
278460,9103122,15.6393394470215
278460,9103248,15.9651870727539
278460,9103374,16.2818813323975
278460,9103500,16.5787982940674
278460,9103626,16.8483276367188
278460,9103752,17.1055526733398
278460,9103878,17.3627395629883
278460,9104004,17.6006412506104
278460,9104130,17.7858238220215
278460,9104256,17.9128646850586
278460,9104382,18.0002346038818
278460,9104508,18.0606327056885
278460,9104634,18.1026859283447
278460,9104760,18.1329517364502
278460,9104886,18.1429595947266
278460,9105012,18.1187343597412
278460,9105138,18.0654468536377
278460,9105264,17.9935073852539
278460,9105390,17.8875865936279
278460,9105516,17.7334289550781
278460,9105642,17.5609722137451
278460,9105768,17.4064712524414
278460,9105894,17.2585411071777
278460,9106020,17.0904331207275
278460,9106146,16.9140682220459
278460,9106272,16.739143371582
278460,9106398,16.5383491516113
278460,9106524,16.2880725860596
278460,9106650,16.0071640014648
278460,9106776,15.7425413131714
278460,9106902,15.5126428604126
278460,9107028,15.2858486175537
278460,9107154,15.0282897949219
278460,9107280,14.7434406280518
278460,9107406,14.4450426101685
278460,9107532,14.1210870742798
278460,9107658,13.7489347457886
278460,9107784,13.3262367248535
278460,9107910,12.8685989379883
278460,9108036,12.3946676254272
278460,9108162,11.9245233535767
278460,9108288,11.470043182373
278460,9108414,11.0177640914917
278460,9108540,10.5439233779907
278460,9108666,10.0522346496582
278460,9108792,9.57900142669678
278460,9108918,9.15754222869873
278460,9109044,8.79557704925537
278460,9109170,8.50876808166504
278460,9109296,8.33639621734619
278460,9109422,8.28473949432373
278460,9109548,8.3280200958252
278460,9109674,8.47382068634033
278460,9109800,8.74110794067383
278460,9109926,9.11974716186523
278460,9110052,9.58554935455322
278460,9110178,10.1061868667603
278460,9110304,10.6232957839966
278460,9110430,11.0695676803589
278460,9110556,11.4234466552734
278460,9110682,11.7561645507813
278460,9110808,12.2724323272705
278460,9110934,13.2091817855835
278460,9111060,14.4783735275269
278460,9111186,15.6364278793335
278460,9111312,16.4670295715332
278460,9111438,17.1938095092773
278460,9111564,18.062084197998
278460,9111690,19.0622863769531
278460,9111816,20.1261577606201
278460,9111942,21.2525978088379
278460,9112068,22.3937873840332
278460,9112194,23.5529003143311
278460,9112320,24.7220191955566
278460,9112446,25.8777732849121
278460,9112572,27.0208530426025
278460,9112698,28.1404895782471
278460,9112824,29.2519454956055
278460,9112950,30.38498878479
278460,9113076,31.5442047119141
278460,9113202,32.6878852844238
278460,9113328,33.7595672607422
278460,9113454,34.7822685241699
278460,9113580,35.819206237793
278460,9113706,36.857593536377
278460,9113832,37.858829498291
278460,9113958,38.8261070251465
278460,9114084,39.7486000061035
278460,9114210,40.5241470336914
278460,9114336,41.0053596496582
278460,9114462,41.2865219116211
278460,9114588,41.8691902160645
278460,9114714,43.143440246582
278460,9114840,44.7811508178711
278460,9114966,46.1001434326172
278460,9115092,46.8378982543945
278460,9115218,47.2369575500488
278460,9115344,47.6872329711914
278460,9115470,48.3097114562988
278460,9115596,48.9280204772949
278460,9115722,49.4430694580078
278460,9115848,49.9643630981445
278460,9115974,50.555004119873
278460,9116100,51.1299896240234
278460,9116226,51.6013221740723
278460,9116352,51.9466972351074
278460,9116478,52.209602355957
278460,9116604,52.4656944274902
278460,9116730,52.7132110595703
278460,9116856,52.8831024169922
278460,9116982,52.9578170776367
278460,9117108,52.9543228149414
278460,9117234,52.8548126220703
278460,9117360,52.6525611877441
278460,9117486,52.3720397949219
278460,9117612,52.0368804931641
278460,9117738,51.6809844970703
278460,9117864,51.3350830078125
278460,9117990,50.9902648925781
278460,9118116,50.6195030212402
278460,9118242,50.2140579223633
278460,9118368,49.7758407592773
278460,9118494,49.29541015625
278460,9118620,48.7011184692383
278460,9118746,47.7872505187988
278460,9118872,46.3499374389648
278460,9118998,44.6551666259766
278460,9119124,43.5392417907715
278460,9119250,43.5237579345703
278460,9119376,44.0340042114258
278460,9119502,44.1607971191406
278460,9119628,43.7120971679688
278460,9119754,42.9655380249023
278460,9119880,42.099063873291
278460,9120006,41.1219902038574
278460,9120132,39.9952239990234
278460,9120258,38.7842178344727
278460,9120384,37.7045097351074
278460,9120510,36.9590759277344
278460,9120636,36.5640068054199
278460,9120762,36.4362525939941
278460,9120888,36.5908317565918
278460,9121014,37.2773971557617
278460,9121140,38.9365386962891
278460,9121266,40.760326385498
278460,9121392,41.398006439209
278460,9121518,41.5930290222168
278460,9121644,42.0165786743164
278460,9121770,42.471263885498
278460,9121896,42.9376335144043
278460,9122022,43.501953125
278460,9122148,44.2382354736328
278460,9122274,45.0955085754395
278460,9122400,45.9760894775391
278460,9122526,46.8409805297852
278460,9122652,47.1033401489258
278460,9122778,45.9679832458496
278460,9122904,42.6411209106445
278460,9123030,34.2319641113281
278460,9123156,21.018045425415
278586,9089136,10.7042751312256
278586,9089262,7.72225904464722
278586,9089388,10.8487510681152
278586,9089514,13.880313873291
278586,9089640,14.4649171829224
278586,9089766,13.8568897247314
278586,9089892,13.8269987106323
278586,9090018,14.1332855224609
278586,9090144,14.3554029464722
278586,9090270,14.5516815185547
278586,9090396,14.7132358551025
278586,9090522,14.8278770446777
278586,9090648,14.8948040008545
278586,9090774,14.9336547851563
278586,9090900,14.9759674072266
278586,9091026,15.0516633987427
278586,9091152,15.1653957366943
278586,9091278,15.2859401702881
278586,9091404,15.3685750961304
278586,9091530,15.4066390991211
278586,9091656,15.4592132568359
278586,9091782,15.5644979476929
278586,9091908,15.6675329208374
278586,9092034,15.7252044677734
278586,9092160,15.8074893951416
278586,9092286,15.9996099472046
278586,9092412,16.27854347229
278586,9092538,16.5606498718262
278586,9092664,16.8072643280029
278586,9092790,17.0638523101807
278586,9092916,17.370267868042
278586,9093042,17.6785736083984
278586,9093168,17.9963703155518
278586,9093294,18.324634552002
278586,9093420,18.6840019226074
278586,9093546,19.0668144226074
278586,9093672,19.4259223937988
278586,9093798,19.7341709136963
278586,9093924,20.010591506958
278586,9094050,20.2833442687988
278586,9094176,20.5385494232178
278586,9094302,20.744068145752
278586,9094428,20.9280281066895
278586,9094554,21.146068572998
278586,9094680,21.3850021362305
278586,9094806,21.6037445068359
278586,9094932,21.8168334960938
278586,9095058,22.0577011108398
278586,9095184,22.3248157501221
278586,9095310,22.6047458648682
278586,9095436,22.63307762146
278586,9095562,24.405179977417
278586,9095688,27.7209510803223
278586,9095814,29.0590324401855
278586,9095940,29.0062274932861
278586,9096066,29.2127361297607
278586,9096192,29.4355564117432
278586,9096318,29.6742553710938
278586,9096444,29.9265098571777
278586,9096570,30.1660022735596
278586,9096696,30.3475227355957
278586,9096822,30.4457359313965
278586,9096948,30.4718933105469
278586,9097074,30.4304046630859
278586,9097200,30.2969760894775
278586,9097326,30.0500755310059
278586,9097452,29.6967544555664
278586,9097578,29.2780513763428
278586,9097704,28.8419418334961
278586,9097830,28.3882427215576
278586,9097956,27.8513565063477
278586,9098082,27.163537979126
278586,9098208,26.3256092071533
278586,9098334,25.4031143188477
278586,9098460,24.4661827087402
278586,9098586,23.5355358123779
278586,9098712,22.5963249206543
278586,9098838,21.6570892333984
278586,9098964,20.7524833679199
278586,9099090,19.8730983734131
278586,9099216,19.0031986236572
278586,9099342,18.21364402771
278586,9099468,17.5869941711426
278586,9099594,17.0661716461182
278586,9099720,16.5382423400879
278586,9099846,15.974967956543
278586,9099972,15.4455547332764
278586,9100098,15.027904510498
278586,9100224,14.7226762771606
278586,9100350,14.4817161560059
278586,9100476,14.2584276199341
278586,9100602,13.9959487915039
278586,9100728,13.6689538955688
278586,9100854,13.3289051055908
278586,9100980,13.1254472732544
278586,9101106,13.2341537475586
278586,9101232,13.5847434997559
278586,9101358,13.9075212478638
278586,9101484,14.0706462860107
278586,9101610,14.1407680511475
278586,9101736,14.2074184417725
278586,9101862,14.3245782852173
278586,9101988,14.5092220306396
278586,9102114,14.7500019073486
278586,9102240,15.0174694061279
278586,9102366,15.2890682220459
278586,9102492,15.5744514465332
278586,9102618,15.9144840240479
278586,9102744,16.3161773681641
278586,9102870,16.7210083007813
278586,9102996,17.0888996124268
278586,9103122,17.4292182922363
278586,9103248,17.7552394866943
278586,9103374,18.0726852416992
278586,9103500,18.3766021728516
278586,9103626,18.6602249145508
